performance_id,judge_id,score_type,judge_score
1288,1,single_score,10
1288,2,single_score,8
1288,5,single_score,9
1288,3,single_score,9
1289,1,single_score,7
1289,2,single_score,8
1289,5,single_score,8
1289,3,single_score,8
1290,1,single_score,9
1290,2,single_score,10
1290,12,single_score,9
1290,3,single_score,9
1291,1,single_score,10
1291,2,single_score,9
1291,12,single_score,10
1291,3,single_score,10
1292,1,single_score,9
1292,2,single_score,9
1292,12,single_score,10
1292,3,single_score,9
1293,1,single_score,9
1293,2,single_score,8
1293,12,single_score,8
1293,3,single_score,9
1294,1,single_score,10
1294,2,single_score,10
1294,3,single_score,10
1295,1,single_score,9.5
1295,2,single_score,9.5
1295,3,single_score,9.5
1298,1,single_score,8
1298,2,single_score,8
1298,3,single_score,8
1299,1,single_score,10
1299,2,single_score,9
1299,3,single_score,10
1300,1,single_score,8
1300,2,single_score,8
1300,3,single_score,8
1301,1,single_score,8
1301,2,single_score,8
1301,3,single_score,8
1302,1,single_score,4
1302,2,single_score,3
1302,9,single_score,3
1302,3,single_score,3
1303,1,single_score,7
1303,2,single_score,6
1303,9,single_score,6
1303,3,single_score,7
1304,1,single_score,6
1304,2,single_score,7
1304,9,single_score,6
1304,3,single_score,6
1305,1,single_score,6
1305,2,single_score,6
1305,9,single_score,6
1305,3,single_score,6
1306,1,single_score,7
1306,2,single_score,6
1306,9,single_score,7
1306,3,single_score,7
1307,1,single_score,6
1307,2,single_score,6
1307,9,single_score,7
1307,3,single_score,7
1308,1,single_score,7
1308,2,single_score,7
1308,9,single_score,7
1308,3,single_score,7
1309,1,single_score,6
1309,2,single_score,5
1309,9,single_score,6
1309,3,single_score,6
1310,1,single_score,7
1310,2,single_score,7
1310,9,single_score,7
1310,3,single_score,8
1311,1,single_score,6
1311,2,single_score,6
1311,3,single_score,6
1312,1,single_score,8
1312,2,single_score,8
1312,3,single_score,8
1313,1,single_score,9
1313,2,single_score,9
1313,3,single_score,9
1314,1,single_score,7
1314,2,single_score,7
1314,3,single_score,7
1315,1,single_score,10
1315,2,single_score,10
1315,3,single_score,10
1316,1,single_score,10
1316,2,single_score,10
1316,3,single_score,9
1317,1,single_score,10
1317,2,single_score,9
1317,3,single_score,10
1318,1,single_score,10
1318,2,single_score,10
1318,3,single_score,10
1319,1,single_score,10
1319,2,single_score,10
1319,3,single_score,10
1320,1,single_score,10
1320,2,single_score,9
1320,3,single_score,10
1321,1,single_score,9
1321,2,single_score,10
1321,3,single_score,9
1322,1,single_score,10
1322,2,single_score,10
1322,3,single_score,10
1323,1,single_score,10
1323,2,single_score,10
1323,3,single_score,10
1324,1,single_score,10
1324,2,single_score,10
1324,3,single_score,10
1325,1,single_score,9
1325,11,single_score,8
1325,5,single_score,8
1325,3,single_score,9
1326,1,single_score,8
1326,13,single_score,8
1326,5,single_score,8
1326,3,single_score,8
1327,1,single_score,9
1327,5,single_score,9
1327,3,single_score,9
1328,1,single_score,7
1328,5,single_score,7
1328,3,single_score,7
1329,1,single_score,9
1329,2,single_score,10
1329,3,single_score,9
1330,1,single_score,10
1330,2,single_score,9
1330,5,single_score,9
1330,3,single_score,10
1331,1,single_score,9
1331,2,single_score,9
1331,5,single_score,9
1331,3,single_score,10
1333,1,single_score,9
1333,2,single_score,9
1333,12,single_score,9
1333,3,single_score,9
1334,1,single_score,10
1334,2,single_score,10
1334,12,single_score,10
1334,3,single_score,10
1335,1,single_score,9
1335,2,single_score,9
1335,12,single_score,9
1335,3,single_score,9
1336,1,single_score,8
1336,2,single_score,9
1336,12,single_score,9
1336,3,single_score,9
1337,1,single_score,6
1337,9,single_score,6
1337,3,single_score,6
1340,1,single_score,9
1340,2,single_score,8
1340,3,single_score,8
1341,1,single_score,9
1341,2,single_score,9
1341,3,single_score,10
1342,1,single_score,9
1342,2,single_score,8
1342,3,single_score,9
1343,1,single_score,7
1343,2,single_score,7
1343,3,single_score,7
1344,1,single_score,6
1344,2,single_score,6
1344,9,single_score,6
1344,3,single_score,6
1345,1,single_score,8
1345,2,single_score,7
1345,9,single_score,7
1345,3,single_score,7
1346,1,single_score,5
1346,2,single_score,5
1346,9,single_score,6
1346,3,single_score,6
1347,1,single_score,8
1347,2,single_score,8
1347,9,single_score,8
1347,3,single_score,8
1348,1,single_score,7
1348,2,single_score,6
1348,9,single_score,7
1348,3,single_score,7
1349,1,single_score,8
1349,2,single_score,8
1349,9,single_score,8
1349,3,single_score,8
1350,1,single_score,7
1350,2,single_score,7
1350,9,single_score,7
1350,3,single_score,7
1351,1,single_score,9
1351,2,single_score,8
1351,3,single_score,9
1352,1,single_score,8
1352,2,single_score,7
1352,3,single_score,8
1353,1,single_score,7
1353,2,single_score,7
1353,3,single_score,7
1354,1,single_score,9
1354,2,single_score,8
1354,3,single_score,9
1355,1,single_score,10
1355,2,single_score,10
1355,3,single_score,10
1356,1,single_score,10
1356,2,single_score,10
1356,3,single_score,10
1357,1,single_score,10
1357,2,single_score,9
1357,3,single_score,10
1358,1,single_score,8
1358,13,single_score,7
1358,5,single_score,9
1358,3,single_score,9
1359,1,single_score,7
1359,13,single_score,7
1359,5,single_score,7
1359,3,single_score,7
1360,1,single_score,7
1360,13,single_score,7
1360,5,single_score,7
1360,3,single_score,7
1361,1,single_score,9
1361,2,single_score,9
1361,3,single_score,9
1362,1,single_score,7
1362,2,single_score,7
1362,3,single_score,8
1363,1,single_score,9
1363,2,single_score,9
1363,3,single_score,10
1364,1,single_score,8
1364,2,single_score,8
1364,3,single_score,8
1369,1,single_score,8
1369,14,single_score,9
1369,2,single_score,8
1369,3,single_score,8
1370,1,single_score,4
1370,9,single_score,5
1370,3,single_score,4
1371,1,single_score,5
1371,9,single_score,6
1371,3,single_score,6
1372,1,single_score,6
1372,9,single_score,6
1372,3,single_score,6
1373,1,single_score,6
1373,9,single_score,6
1373,3,single_score,6
1377,1,single_score,10
1377,2,single_score,9.5
1377,3,single_score,10
1378,1,single_score,8
1378,2,single_score,8
1378,3,single_score,8
1379,1,single_score,8
1379,2,single_score,7
1379,3,single_score,7
1380,1,single_score,7
1380,2,single_score,8
1380,3,single_score,7
1381,1,single_score,9
1381,2,single_score,9
1381,3,single_score,9
1382,1,single_score,7
1382,2,single_score,6
1382,9,single_score,7
1382,3,single_score,7
1383,1,single_score,6
1383,2,single_score,6
1383,9,single_score,6
1383,3,single_score,6
1384,1,single_score,7
1384,2,single_score,5
1384,9,single_score,7
1384,3,single_score,7
1385,1,single_score,5
1385,2,single_score,6
1385,9,single_score,5
1385,3,single_score,5
1386,1,single_score,6
1386,2,single_score,6
1386,9,single_score,6
1386,3,single_score,6
1387,1,single_score,7
1387,2,single_score,7
1387,9,single_score,7
1387,3,single_score,7
1388,1,single_score,7
1388,2,single_score,7
1388,9,single_score,8
1388,3,single_score,8
1389,1,single_score,6
1389,2,single_score,6
1389,3,single_score,6
1390,1,single_score,7
1390,2,single_score,7
1390,3,single_score,7
1391,1,single_score,9
1391,2,single_score,8
1391,3,single_score,9
1392,1,single_score,10
1392,2,single_score,10
1392,3,single_score,10
1393,1,single_score,9
1393,2,single_score,9
1393,3,single_score,10
1394,1,single_score,10
1394,2,single_score,10
1394,3,single_score,10
1395,1,single_score,9
1395,13,single_score,10
1395,5,single_score,8
1395,3,single_score,8
1396,1,single_score,8
1396,13,single_score,8
1396,5,single_score,8
1396,3,single_score,8
1397,1,single_score,8
1397,13,single_score,7
1397,5,single_score,8
1397,3,single_score,7
1398,1,single_score,9
1398,13,single_score,9
1398,5,single_score,9
1398,3,single_score,9
1399,1,single_score,9
1399,2,single_score,9
1399,3,single_score,9
1400,1,single_score,9
1400,2,single_score,9
1400,3,single_score,9
1401,1,single_score,9
1401,2,single_score,7
1401,3,single_score,10
1402,1,single_score,8
1402,2,single_score,9
1402,3,single_score,9
1404,1,single_score,8
1404,2,single_score,7
1404,5,single_score,8
1404,3,single_score,8
1405,1,single_score,8
1405,14,single_score,8
1405,2,single_score,8
1405,3,single_score,8
1406,1,single_score,9
1406,14,single_score,9
1406,2,single_score,8
1406,3,single_score,9
1407,1,single_score,9
1407,14,single_score,9
1407,2,single_score,9
1407,3,single_score,9
1408,1,single_score,10
1408,14,single_score,10
1408,2,single_score,10
1408,3,single_score,10
1409,1,single_score,7
1409,2,single_score,7
1409,3,single_score,6
1410,1,single_score,6
1410,9,single_score,6
1410,3,single_score,6
1411,1,single_score,7
1411,9,single_score,7
1411,3,single_score,7
1412,1,single_score,6
1412,9,single_score,7
1412,3,single_score,7
1413,1,single_score,10
1413,2,single_score,7
1413,3,single_score,9
1414,1,single_score,10
1414,2,single_score,9.5
1414,3,single_score,10
1415,1,single_score,9.5
1415,2,single_score,9.5
1415,3,single_score,10
1416,1,single_score,9
1416,2,single_score,9
1416,3,single_score,9
1417,1,single_score,7
1417,2,single_score,6
1417,3,single_score,7
1418,1,single_score,7
1418,2,single_score,7
1418,3,single_score,8
1419,1,single_score,9
1419,2,single_score,8
1419,3,single_score,9
1420,1,single_score,9
1420,2,single_score,8
1420,3,single_score,9
1421,1,single_score,6
1421,2,single_score,5
1421,9,single_score,6
1421,3,single_score,6
1422,1,single_score,6
1422,2,single_score,6
1422,9,single_score,6
1422,3,single_score,6
1423,1,single_score,7
1423,2,single_score,6
1423,9,single_score,7
1423,3,single_score,7
1424,1,single_score,8
1424,2,single_score,8
1424,9,single_score,8
1424,3,single_score,8
1425,1,single_score,8
1425,2,single_score,8
1425,9,single_score,7
1425,3,single_score,8
1426,1,single_score,8
1426,2,single_score,8
1426,9,single_score,8
1426,3,single_score,8
1427,1,single_score,8
1427,2,single_score,8
1427,9,single_score,8
1427,3,single_score,9
1428,1,single_score,9
1428,2,single_score,8
1428,3,single_score,9
1429,1,single_score,7
1429,2,single_score,7
1429,3,single_score,7
1430,1,single_score,8
1430,2,single_score,8
1430,3,single_score,9
1431,1,single_score,8
1431,2,single_score,8
1431,3,single_score,8
1432,1,single_score,10
1432,2,single_score,10
1432,3,single_score,10
1433,1,single_score,9
1433,2,single_score,8
1433,3,single_score,9
1434,1,single_score,10
1434,2,single_score,10
1434,3,single_score,10
1435,1,single_score,10
1435,2,single_score,10
1435,3,single_score,10
1436,1,single_score,10
1436,13,single_score,10
1436,5,single_score,9
1436,3,single_score,10
1437,1,single_score,7
1437,2,single_score,7
1437,5,single_score,7
1437,3,single_score,7
1438,1,single_score,8
1438,2,single_score,8
1438,3,single_score,7
1439,1,single_score,8
1439,2,single_score,8
1439,5,single_score,8
1439,3,single_score,8
1440,1,single_score,9
1440,2,single_score,8
1440,5,single_score,9
1440,3,single_score,8
1441,1,single_score,7
1441,2,single_score,7
1441,5,single_score,8
1441,3,single_score,8
1442,1,single_score,8
1442,14,single_score,9
1442,2,single_score,7
1442,3,single_score,8
1443,1,single_score,9
1443,14,single_score,9
1443,2,single_score,9
1443,3,single_score,9
1444,1,single_score,9
1444,14,single_score,10
1444,2,single_score,9
1444,3,single_score,10
1445,1,single_score,9
1445,15,single_score,9
1445,2,single_score,9
1445,3,single_score,9
1446,1,single_score,6
1446,2,single_score,5
1446,3,single_score,5
1447,1,single_score,5
1447,2,single_score,5
1447,3,single_score,5
1448,1,single_score,5
1448,2,single_score,3
1448,3,single_score,3
1449,1,single_score,7
1449,2,single_score,6
1449,3,single_score,6
1450,1,single_score,7
1450,9,single_score,7
1450,3,single_score,6
1451,1,single_score,6
1451,9,single_score,6
1451,3,single_score,6
1452,1,single_score,7
1452,9,single_score,7
1452,3,single_score,7
1453,1,single_score,4
1453,9,single_score,4
1453,3,single_score,4
1454,1,single_score,8
1454,2,single_score,8
1454,3,single_score,8
1455,1,single_score,9.5
1455,2,single_score,9
1455,3,single_score,9.5
1456,1,single_score,9.5
1456,2,single_score,9.5
1456,3,single_score,9.5
1457,1,single_score,9.5
1457,2,single_score,10
1457,3,single_score,10
1458,1,single_score,8
1458,2,single_score,8
1458,3,single_score,7
1459,1,single_score,8
1459,2,single_score,8
1459,3,single_score,8
1460,1,single_score,7
1460,2,single_score,6
1460,9,single_score,6
1460,3,single_score,6
1461,1,single_score,4
1461,2,single_score,3
1461,9,single_score,4
1461,3,single_score,4
1462,1,single_score,7
1462,2,single_score,6
1462,9,single_score,7
1462,3,single_score,7
1463,1,single_score,6
1463,2,single_score,6
1463,9,single_score,6
1463,3,single_score,6
1464,1,single_score,6
1464,2,single_score,6
1464,9,single_score,6
1464,3,single_score,6
1465,1,single_score,7
1465,2,single_score,6
1465,9,single_score,7
1465,3,single_score,7
1466,1,single_score,8
1466,2,single_score,7
1466,9,single_score,8
1466,3,single_score,8
1467,1,single_score,7
1467,2,single_score,7
1467,9,single_score,7
1467,3,single_score,8
1468,1,single_score,9
1468,2,single_score,9
1468,3,single_score,9
1469,1,single_score,6
1469,2,single_score,6
1469,3,single_score,6
1470,1,single_score,10
1470,2,single_score,9
1470,3,single_score,10
1471,1,single_score,6
1471,2,single_score,6
1471,3,single_score,6
1472,1,single_score,8
1472,2,single_score,8
1472,5,single_score,9
1472,3,single_score,9
1473,1,single_score,10
1473,2,single_score,9
1473,5,single_score,10
1473,3,single_score,10
1474,1,single_score,6
1474,2,single_score,7
1474,5,single_score,7
1474,3,single_score,7
1475,1,single_score,5
1475,2,single_score,5
1475,5,single_score,5
1475,3,single_score,5
1476,1,single_score,10
1476,2,single_score,10
1476,3,single_score,10
1477,1,single_score,9
1477,2,single_score,9
1477,3,single_score,9
1478,1,single_score,9
1478,2,single_score,10
1478,3,single_score,9
1479,1,single_score,10
1479,2,single_score,8
1479,3,single_score,10
1480,1,single_score,10
1480,2,single_score,9
1480,5,single_score,10
1480,3,single_score,10
1481,1,single_score,10
1481,2,single_score,9
1481,5,single_score,10
1481,3,single_score,10
1482,1,single_score,8
1482,2,single_score,8
1482,5,single_score,9
1482,3,single_score,8
1483,1,single_score,7
1483,2,single_score,7
1483,5,single_score,8
1483,3,single_score,7
1484,1,single_score,9
1484,15,single_score,9
1484,2,single_score,8
1484,3,single_score,9
1485,1,single_score,8
1485,15,single_score,9
1485,2,single_score,8
1485,3,single_score,8
1486,1,single_score,8
1486,15,single_score,8
1486,2,single_score,7
1486,3,single_score,8
1487,1,single_score,9
1487,15,single_score,10
1487,2,single_score,8
1487,3,single_score,9
1488,1,single_score,6
1488,2,single_score,6
1488,3,single_score,6
1489,1,single_score,6
1489,2,single_score,5
1489,3,single_score,6
1490,1,single_score,5
1490,2,single_score,5
1490,3,single_score,5
1491,1,single_score,6
1491,2,single_score,5
1491,3,single_score,6
1492,1,single_score,5
1492,2,single_score,5
1492,3,single_score,6
1493,1,single_score,6
1493,9,single_score,7
1493,3,single_score,6
1494,1,single_score,5
1494,9,single_score,5
1494,3,single_score,6
1495,1,single_score,4
1495,9,single_score,4
1495,3,single_score,3
1496,1,single_score,9.5
1496,2,single_score,10
1496,3,single_score,9.5
1497,1,single_score,9
1497,2,single_score,9.5
1497,3,single_score,9.5
1498,1,single_score,10
1498,2,single_score,10
1498,3,single_score,10
1499,1,single_score,10
1499,2,single_score,10
1499,3,single_score,10
1500,1,single_score,7
1500,2,single_score,7
1500,3,single_score,7
1501,1,single_score,9
1501,2,single_score,9
1501,3,single_score,9
1502,1,single_score,10
1502,2,single_score,9
1502,3,single_score,10
1503,1,single_score,6
1503,2,single_score,6
1503,3,single_score,7
1504,1,single_score,10
1504,2,single_score,9
1504,3,single_score,10
1505,1,single_score,7
1505,2,single_score,7
1505,9,single_score,8
1505,3,single_score,8
1506,1,single_score,7
1506,2,single_score,7
1506,9,single_score,7
1506,3,single_score,7
1507,1,single_score,8
1507,2,single_score,8
1507,3,single_score,8
1508,1,single_score,6
1508,2,single_score,6
1508,9,single_score,6
1508,3,single_score,7
1509,1,single_score,7
1509,2,single_score,7
1509,9,single_score,7
1509,3,single_score,7
1510,1,single_score,8
1510,2,single_score,8
1510,9,single_score,8
1510,3,single_score,9
1511,1,single_score,6
1511,2,single_score,5
1511,9,single_score,6
1511,3,single_score,6
1512,1,single_score,10
1512,2,single_score,9
1512,3,single_score,10
1513,1,single_score,8
1513,2,single_score,7
1513,5,single_score,8
1513,3,single_score,8
1514,1,single_score,9
1514,2,single_score,9
1514,5,single_score,9
1514,3,single_score,9
1515,1,single_score,7
1515,2,single_score,7
1515,5,single_score,8
1515,3,single_score,8
1516,1,single_score,8
1516,2,single_score,9
1516,3,single_score,8
1517,1,single_score,9
1517,2,single_score,9
1517,3,single_score,9
