score_id,performance_id,judge_id,score_type,judge_score
7214,2366,5,single_score,8
7215,2366,3,single_score,8
7216,2367,1,single_score,10
7217,2367,2,single_score,9
7218,2367,5,single_score,10
7219,2367,3,single_score,10
7220,2368,1,single_score,7
7221,2368,2,single_score,7
7222,2368,3,single_score,7
7223,2369,1,single_score,7
7224,2369,2,single_score,7
7225,2369,3,single_score,7
7226,2370,1,single_score,9
7227,2370,2,single_score,7
7228,2370,3,single_score,9
7229,2371,1,single_score,8
7230,2371,2,single_score,8
7231,2371,3,single_score,8
7232,2372,1,single_score,7
7233,2372,5,single_score,6
7234,2372,3,single_score,6
7235,2373,1,single_score,8
7236,2373,5,single_score,7
7237,2373,3,single_score,7
7238,2374,1,single_score,5
7239,2374,5,single_score,5
7240,2374,3,single_score,5
7241,2375,1,single_score,7
7242,2375,2,single_score,7
7243,2375,3,single_score,7
7244,2376,1,single_score,8
7245,2376,2,single_score,8
7246,2376,3,single_score,8
7247,2377,1,single_score,8
7248,2377,2,single_score,8
7249,2377,3,single_score,9
7250,2378,1,single_score,9
7251,2378,2,single_score,8
7252,2378,24,single_score,9
7253,2378,3,single_score,9
7254,2379,1,single_score,6
7255,2379,2,single_score,5
7256,2379,3,single_score,5
7257,2380,1,single_score,7
7258,2380,2,single_score,6
7259,2380,3,single_score,6
7260,2381,1,single_score,8
7261,2381,2,single_score,7
7262,2381,3,single_score,7
7263,2382,1,single_score,5
7264,2382,2,single_score,5
7265,2382,3,single_score,6
7266,2383,1,single_score,7
7267,2383,2,single_score,7
7268,2383,5,single_score,7
7269,2383,3,single_score,7
7270,2384,1,single_score,8
7271,2384,5,single_score,7
7272,2384,3,single_score,8
7273,2385,1,single_score,10
7274,2385,2,single_score,9
7275,2385,3,single_score,10
7276,2386,1,single_score,8
7277,2386,2,single_score,8
7278,2386,3,single_score,8
7279,2387,1,single_score,10
7280,2387,2,single_score,10
7281,2387,3,single_score,10
7282,2388,1,single_score,9
7283,2388,9,single_score,9
7284,2388,3,single_score,9
7285,2389,1,single_score,9
7286,2389,9,single_score,9
7287,2389,3,single_score,8
7288,2390,1,single_score,7
7289,2390,9,single_score,8
7290,2390,3,single_score,7
7291,2391,1,single_score,9
7292,2391,9,single_score,8
7293,2391,3,single_score,9
7294,2392,1,single_score,7
7295,2392,2,single_score,6
7296,2392,3,single_score,7
7297,2393,1,single_score,10
7298,2393,2,single_score,9
7299,2393,3,single_score,10
7300,2394,1,single_score,10
7301,2394,2,single_score,10
7302,2394,3,single_score,10
7303,2395,1,single_score,10
7304,2395,2,single_score,10
7305,2395,3,single_score,10
7306,2396,1,single_score,8
7307,2396,2,single_score,8
7308,2396,9,single_score,9
7309,2396,3,single_score,9
7310,2397,1,single_score,9
7311,2397,2,single_score,9
7312,2397,9,single_score,9
7313,2397,3,single_score,9
7314,2402,1,single_score,8
7315,2402,2,single_score,7
7316,2402,5,single_score,7
7317,2402,3,single_score,8
7318,2403,1,single_score,9
7319,2403,2,single_score,9
7320,2403,5,single_score,9
7321,2403,3,single_score,9
7322,2404,1,single_score,8
7323,2404,2,single_score,8
7324,2404,5,single_score,8
7325,2404,3,single_score,8
7326,2405,1,single_score,7
7327,2405,2,single_score,8
7328,2405,5,single_score,9
7329,2405,3,single_score,8
7330,2406,1,single_score,8
7331,2406,2,single_score,8
7332,2406,3,single_score,8
7333,2407,1,single_score,8
7334,2407,2,single_score,8
7335,2407,3,single_score,8
7336,2408,1,single_score,8
7337,2408,2,single_score,7
7338,2408,3,single_score,7
7339,2409,1,single_score,9
7340,2409,2,single_score,8
7341,2409,3,single_score,9
7342,2410,1,single_score,7
7343,2410,5,single_score,7
7344,2410,3,single_score,7
7345,2411,1,single_score,7
7346,2411,5,single_score,6
7347,2411,3,single_score,6
7348,2412,1,single_score,8
7349,2412,5,single_score,7
7350,2412,3,single_score,8
7351,2413,1,single_score,8
7352,2413,5,single_score,8
7353,2413,3,single_score,8
7354,2414,1,single_score,5
7355,2414,2,single_score,4
7356,2414,3,single_score,5
7357,2415,1,single_score,7
7358,2415,2,single_score,7
7359,2415,3,single_score,7
7360,2416,1,single_score,6
7361,2416,2,single_score,6
7362,2416,3,single_score,6
7363,2417,1,single_score,7
7364,2417,2,single_score,7
7365,2417,24,single_score,7
7366,2417,3,single_score,7
7367,2418,1,single_score,8
7368,2418,2,single_score,8
7369,2418,24,single_score,9
7370,2418,3,single_score,9
7371,2419,1,single_score,6
7372,2419,2,single_score,6
7373,2419,24,single_score,6
7374,2419,3,single_score,6
7375,2420,1,single_score,8
7376,2420,2,single_score,8
7377,2420,24,single_score,8
7378,2420,3,single_score,8
7379,2421,1,single_score,7
7380,2421,2,single_score,6
7381,2421,24,single_score,7
7382,2421,3,single_score,7
7383,2422,1,single_score,6
7384,2422,2,single_score,6
7385,2422,3,single_score,6
7386,2423,1,single_score,5
7387,2423,2,single_score,5
7388,2423,3,single_score,5
7389,2424,1,single_score,7
7390,2424,2,single_score,7
7391,2424,3,single_score,7
7392,2425,1,single_score,6
7393,2425,2,single_score,5
7394,2425,3,single_score,6
7395,2426,1,single_score,8
7396,2426,2,single_score,7
7397,2426,3,single_score,7
7398,2427,1,single_score,8
7399,2427,5,single_score,8
7400,2427,3,single_score,8
7401,2428,1,single_score,8
7402,2428,5,single_score,7
7403,2428,3,single_score,8
7404,2429,1,single_score,7
7405,2429,5,single_score,7
7406,2429,3,single_score,7
7407,2430,1,single_score,8
7408,2430,5,single_score,8
7409,2430,3,single_score,8
7410,2432,1,single_score,9
7411,2432,9,single_score,9
7412,2432,3,single_score,9
7413,2433,1,single_score,9
7414,2433,9,single_score,9
7415,2433,3,single_score,8
7416,2434,1,single_score,10
7417,2434,9,single_score,10
7418,2434,3,single_score,10
7419,2435,1,single_score,9
7420,2435,9,single_score,9
7421,2435,3,single_score,9
7422,2436,1,single_score,10
7423,2436,2,single_score,9
7424,2436,3,single_score,10
7425,2437,1,single_score,9
7426,2437,2,single_score,8
7427,2437,3,single_score,9
7428,2438,1,single_score,8
7429,2438,2,single_score,8
7430,2438,3,single_score,8
7431,2439,1,single_score,6
7432,2439,2,single_score,5
7433,2439,3,single_score,6
7434,2440,1,single_score,9
7435,2440,2,single_score,8
7436,2440,3,single_score,8
7437,2441,1,single_score,10
7438,2441,2,single_score,10
7439,2441,3,single_score,10
7440,2442,1,single_score,10
7441,2442,2,single_score,10
7442,2442,3,single_score,10
7443,2447,1,single_score,9
7444,2447,2,single_score,8
7445,2447,5,single_score,9
7446,2447,3,single_score,8
7447,2448,1,single_score,8
7448,2448,2,single_score,8
7449,2448,5,single_score,8
7450,2448,3,single_score,8
7451,2449,1,single_score,8
7452,2449,2,single_score,8
7453,2449,5,single_score,9
7454,2449,3,single_score,9
7455,2450,1,single_score,7
7456,2450,2,single_score,8
7457,2450,5,single_score,8
7458,2450,3,single_score,7
7459,2451,1,single_score,10
7460,2451,2,single_score,9
7461,2451,5,single_score,10
7462,2451,3,single_score,10
7463,2452,1,single_score,7
7464,2452,2,single_score,8
7465,2452,3,single_score,8
7466,2453,1,single_score,10
7467,2453,2,single_score,9
7468,2453,3,single_score,10
7469,2454,1,single_score,8
7470,2454,2,single_score,8
7471,2454,3,single_score,8
7472,2455,1,single_score,8
7473,2455,2,single_score,8
7474,2455,3,single_score,8
7475,2456,1,single_score,6
7476,2456,5,single_score,5
7477,2456,3,single_score,6
7478,2457,1,single_score,8
7479,2457,5,single_score,8
7480,2457,3,single_score,8
7481,2458,1,single_score,6
7482,2458,5,single_score,6
7483,2458,3,single_score,6
7484,2459,1,single_score,8
7485,2459,5,single_score,8
7486,2459,3,single_score,8
7487,2460,1,single_score,7
7488,2460,2,single_score,6
7489,2460,3,single_score,6
7490,2461,1,single_score,6
7491,2461,2,single_score,5
7492,2461,3,single_score,6
7493,2462,1,single_score,6
7494,2462,2,single_score,6
7495,2462,3,single_score,6
7496,2463,1,single_score,8
7497,2463,2,single_score,8
7498,2463,3,single_score,8
7499,2464,1,single_score,8
7500,2464,2,single_score,8
7501,2464,24,single_score,8
7502,2464,3,single_score,8
7503,2465,1,single_score,9
7504,2465,2,single_score,9
7505,2465,24,single_score,9
7506,2465,3,single_score,9
7507,2466,1,single_score,8
7508,2466,2,single_score,9
7509,2466,24,single_score,9
7510,2466,3,single_score,9
7511,2467,1,single_score,9
7512,2467,2,single_score,9
7513,2467,24,single_score,9
7514,2467,3,single_score,9
7515,2468,1,single_score,7
7516,2468,2,single_score,6
7517,2468,3,single_score,7
7518,2469,1,single_score,6
7519,2469,2,single_score,5
7520,2469,3,single_score,6
7521,2470,1,single_score,6
7522,2470,2,single_score,7
7523,2470,3,single_score,6
7524,2471,1,single_score,7
7525,2471,5,single_score,7
7526,2471,3,single_score,8
7527,2472,1,single_score,6
7528,2472,5,single_score,6
7529,2472,3,single_score,6
7530,2473,1,single_score,9
7531,2473,5,single_score,8
7532,2473,3,single_score,8
7533,2474,1,single_score,10
7534,2474,5,single_score,10
7535,2474,3,single_score,10
7536,2480,1,single_score,7
7537,2480,9,single_score,9
7538,2480,3,single_score,8
7539,2481,1,single_score,8
7540,2481,9,single_score,9
7541,2481,3,single_score,8
7542,2482,1,single_score,8
7543,2482,2,single_score,8
7544,2482,3,single_score,8
7545,2483,1,single_score,7
7546,2483,2,single_score,7
7547,2483,3,single_score,7
7548,2484,1,single_score,9
7549,2484,2,single_score,8
7550,2484,3,single_score,10
7551,2489,1,single_score,7
7552,2489,2,single_score,7
7553,2489,5,single_score,8
7554,2489,3,single_score,7
7555,2490,1,single_score,9
7556,2490,2,single_score,9
7557,2490,5,single_score,9
7558,2490,3,single_score,9
7559,2491,1,single_score,9
7560,2491,2,single_score,9
7561,2491,5,single_score,10
7562,2491,3,single_score,10
7563,2492,1,single_score,8
7564,2492,2,single_score,8
7565,2492,3,single_score,8
7566,2493,1,single_score,9
7567,2493,2,single_score,9
7568,2493,3,single_score,9
7569,2494,1,single_score,9
7570,2494,2,single_score,9
7571,2494,3,single_score,9
7572,2495,1,single_score,9
7573,2495,5,single_score,8
7574,2495,3,single_score,8
7575,2496,1,single_score,8
7576,2496,5,single_score,7
7577,2496,3,single_score,8
7578,2497,1,single_score,7
7579,2497,2,single_score,6
7580,2497,3,single_score,6
7581,2498,1,single_score,5
7582,2498,2,single_score,4
7583,2498,3,single_score,4
7584,2499,1,single_score,8
7585,2499,2,single_score,7
7586,2499,3,single_score,8
7587,2500,1,single_score,6
7588,2500,2,single_score,5
7589,2500,3,single_score,6
7590,2501,1,single_score,8
7591,2501,2,single_score,7
7592,2501,22,single_score,7
7593,2501,3,single_score,8
7594,2502,1,single_score,8
7595,2502,2,single_score,7
7596,2502,3,single_score,7
7597,2503,1,single_score,6
7598,2503,2,single_score,6
7599,2503,3,single_score,6
7600,2504,1,single_score,7
7601,2504,2,single_score,7
7602,2504,3,single_score,7
7603,2505,1,single_score,7
7604,2505,2,single_score,7
7605,2505,3,single_score,7
7606,2506,1,single_score,8
7607,2506,5,single_score,7
7608,2506,3,single_score,8
7609,2507,1,single_score,9
7610,2507,5,single_score,9
7611,2507,3,single_score,10
7612,2508,1,single_score,8
7613,2508,5,single_score,8
7614,2508,3,single_score,8
7615,2509,1,single_score,9
7616,2509,2,single_score,9
7617,2509,25,single_score,9
7618,2509,3,single_score,9
7619,2510,1,single_score,9
7620,2510,9,single_score,9
7621,2510,3,single_score,9
7622,2511,1,single_score,9
7623,2511,9,single_score,9
7624,2511,3,single_score,9
7625,2512,1,single_score,7
7626,2512,9,single_score,7
7627,2512,3,single_score,7
7628,2513,1,single_score,10
7629,2513,2,single_score,10
7630,2513,3,single_score,10
7631,2516,1,single_score,8
7632,2516,2,single_score,8
7633,2516,9,single_score,8
7634,2516,3,single_score,8
7635,2517,1,single_score,9
7636,2517,26,single_score,8
7637,2517,2,single_score,9
7638,2517,3,single_score,9
7639,2518,1,single_score,8
7640,2518,2,single_score,8
7641,2518,3,single_score,8
7642,2519,1,single_score,9
7643,2519,2,single_score,10
7644,2519,3,single_score,9
7645,2520,1,single_score,7
7646,2520,2,single_score,8
7647,2520,3,single_score,7
7648,2521,1,single_score,7
7649,2521,5,single_score,7
7650,2521,3,single_score,7
7651,2522,1,single_score,5
7652,2522,5,single_score,5
7653,2522,3,single_score,5
7654,2523,1,single_score,8
7655,2523,5,single_score,8
7656,2523,3,single_score,7
7657,2524,1,single_score,7
7658,2524,5,single_score,7
7659,2524,3,single_score,8
7660,2525,1,single_score,7
7661,2525,2,single_score,6
7662,2525,3,single_score,6
7663,2526,1,single_score,6
7664,2526,2,single_score,5
7665,2526,3,single_score,7
7666,2527,1,single_score,8
7667,2527,2,single_score,7
7668,2527,3,single_score,8
7669,2528,1,single_score,6
7670,2528,2,single_score,6
7671,2528,3,single_score,6
7672,2529,1,single_score,7
7673,2529,2,single_score,6
7674,2529,3,single_score,7
7675,2530,1,single_score,8
7676,2530,2,single_score,6
7677,2530,22,single_score,6
7678,2530,3,single_score,8
7679,2531,1,single_score,7
7680,2531,2,single_score,7
7681,2531,22,single_score,7
7682,2531,3,single_score,7
7683,2532,1,single_score,8
7684,2532,2,single_score,8
7685,2532,22,single_score,8
7686,2532,3,single_score,8
7687,2533,1,single_score,7
7688,2533,2,single_score,6
7689,2533,22,single_score,6
7690,2533,3,single_score,7
7691,2534,1,single_score,6
7692,2534,2,single_score,6
7693,2534,3,single_score,6
7694,2535,1,single_score,8
7695,2535,2,single_score,7
7696,2535,3,single_score,8
7697,2536,1,single_score,6
7698,2536,2,single_score,5
7699,2536,3,single_score,6
7700,2537,1,single_score,7
7701,2537,2,single_score,7
7702,2537,3,single_score,7
7703,2538,1,single_score,6
7704,2538,2,single_score,8
7705,2538,3,single_score,7
7706,2539,1,single_score,6
7707,2539,2,single_score,7
7708,2539,3,single_score,6
7709,2540,1,single_score,8
7710,2540,5,single_score,8
7711,2540,3,single_score,8
7712,2541,1,single_score,9
7713,2541,5,single_score,8
7714,2541,3,single_score,9
7715,2542,1,single_score,8
7716,2542,5,single_score,8
7717,2542,3,single_score,8
7718,2543,1,single_score,8
7719,2543,5,single_score,9
7720,2543,3,single_score,8
7721,2544,1,single_score,9
7722,2544,2,single_score,8
7723,2544,25,single_score,10
7724,2544,3,single_score,9
7725,2545,1,single_score,7
7726,2545,2,single_score,6
7727,2545,25,single_score,7
7728,2545,3,single_score,6
7729,2546,1,single_score,6
7730,2546,2,single_score,6
7731,2546,25,single_score,6
7732,2546,3,single_score,6
7733,2547,1,single_score,8
7734,2547,2,single_score,8
7735,2547,25,single_score,8
7736,2547,3,single_score,8
7737,2548,1,single_score,8
7738,2548,9,single_score,8
7739,2548,3,single_score,8
7740,2549,1,single_score,8
7741,2549,9,single_score,9
7742,2549,3,single_score,8
7743,2550,1,single_score,9
7744,2550,9,single_score,9
7745,2550,3,single_score,9
7746,2551,1,single_score,8
7747,2551,9,single_score,8
7748,2551,3,single_score,8
7749,2552,1,single_score,6
7750,2552,2,single_score,7
7751,2552,3,single_score,6
7752,2553,1,single_score,8
7753,2553,2,single_score,9
7754,2553,3,single_score,9
7755,2554,1,single_score,10
7756,2554,2,single_score,9
7757,2554,3,single_score,10
7758,2555,1,single_score,8
7759,2555,2,single_score,7
7760,2555,3,single_score,7
7761,2556,1,single_score,10
7762,2556,2,single_score,10
7763,2556,9,single_score,10
7764,2556,3,single_score,10
7765,2557,1,single_score,10
7766,2557,2,single_score,10
7767,2557,9,single_score,10
7768,2557,3,single_score,10
7769,2558,1,single_score,9
7770,2558,2,single_score,9
7771,2558,9,single_score,9
7772,2558,3,single_score,9
7773,2559,1,single_score,10
7774,2559,2,single_score,10
7775,2559,9,single_score,9
7776,2559,3,single_score,9
7777,2560,1,single_score,8
7778,2560,26,single_score,8
7779,2560,2,single_score,7
7780,2560,3,single_score,7
7781,2561,1,single_score,9
7782,2561,26,single_score,8
7783,2561,2,single_score,8
7784,2561,3,single_score,8
7785,2562,1,single_score,7
7786,2562,26,single_score,7
7787,2562,2,single_score,7
7788,2562,3,single_score,7
7789,2563,1,single_score,10
7790,2563,26,single_score,10
7791,2563,2,single_score,8
7792,2563,3,single_score,10
7793,2564,1,single_score,9
7794,2564,2,single_score,8
7795,2564,3,single_score,8
7796,2565,1,single_score,8
7797,2565,2,single_score,8
7798,2565,3,single_score,8
7799,2566,1,single_score,9
7800,2566,2,single_score,8
7801,2566,3,single_score,8
7802,2567,1,single_score,10
7803,2567,2,single_score,9
7804,2567,3,single_score,10
7805,2568,1,single_score,6
7806,2568,5,single_score,6
7807,2568,3,single_score,6
7808,2569,1,single_score,7
7809,2569,5,single_score,8
7810,2569,3,single_score,8
7811,2570,1,single_score,6
7812,2570,5,single_score,6
7813,2570,3,single_score,6
7814,2571,1,single_score,7
7815,2571,5,single_score,7
7816,2571,3,single_score,8
7817,2572,1,single_score,6
7818,2572,2,single_score,5
7819,2572,3,single_score,6
7820,2573,1,single_score,7
7821,2573,2,single_score,8
7822,2573,3,single_score,8
7823,2574,1,single_score,6
7824,2574,2,single_score,5
7825,2574,3,single_score,6
7826,2575,1,single_score,7
7827,2575,2,single_score,7
7828,2575,3,single_score,7
7829,2576,1,single_score,8
7830,2576,2,single_score,8
7831,2576,22,single_score,7
7832,2576,3,single_score,8
7833,2577,1,single_score,8
7834,2577,2,single_score,7
7835,2577,22,single_score,7
7836,2577,3,single_score,7
7837,2578,1,single_score,9
7838,2578,2,single_score,10
7839,2578,22,single_score,9
7840,2578,3,single_score,9
7841,2579,1,single_score,9
7842,2579,2,single_score,8
7843,2579,22,single_score,9
7844,2579,3,single_score,9
7845,2580,1,single_score,7
7846,2580,2,single_score,7
7847,2580,3,single_score,8
7848,2581,1,single_score,8
7849,2581,2,single_score,8
7850,2581,3,single_score,8
7851,2582,1,single_score,7
7852,2582,2,single_score,5
7853,2582,3,single_score,7
7854,2583,1,single_score,8
7855,2583,2,single_score,7
7856,2583,3,single_score,8
7857,2584,1,single_score,8
7858,2584,2,single_score,7
7859,2584,3,single_score,7
7860,2585,1,single_score,5
7861,2585,2,single_score,5
7862,2585,3,single_score,5
7863,2586,1,single_score,9
7864,2586,5,single_score,9
7865,2586,3,single_score,9
7866,2587,1,single_score,8
7867,2587,5,single_score,8
7868,2587,3,single_score,8
7869,2588,1,single_score,10
7870,2588,5,single_score,9
7871,2588,3,single_score,10
7872,2589,1,single_score,9
7873,2589,5,single_score,9
7874,2589,3,single_score,9
7875,2590,1,single_score,10
7876,2590,2,single_score,9
7877,2590,25,single_score,10
7878,2590,3,single_score,10
7879,2591,1,single_score,10
7880,2591,2,single_score,10
7881,2591,25,single_score,10
7882,2591,3,single_score,10
7883,2592,1,single_score,10
7884,2592,2,single_score,10
7885,2592,25,single_score,10
7886,2592,3,single_score,10
7887,2593,1,single_score,9
7888,2593,2,single_score,9
7889,2593,25,single_score,8
7890,2593,3,single_score,8
7891,2598,1,single_score,8
7892,2598,2,single_score,8
7893,2598,3,single_score,8
7894,2599,1,single_score,9
7895,2599,2,single_score,9
7896,2599,3,single_score,9
7897,2600,1,single_score,8
7898,2600,2,single_score,7
7899,2600,3,single_score,7
7900,2601,1,single_score,10
7901,2601,2,single_score,10
7902,2601,3,single_score,10
7903,2602,1,single_score,10
7904,2602,2,single_score,10
7905,2602,9,single_score,10
7906,2602,3,single_score,10
7907,2603,1,single_score,9
7908,2603,2,single_score,8
7909,2603,9,single_score,9
7910,2603,3,single_score,9
7911,2604,1,single_score,10
7912,2604,2,single_score,9
7913,2604,9,single_score,10
7914,2604,3,single_score,10
7915,2606,1,single_score,7
7916,2606,26,single_score,8
7917,2606,2,single_score,7
7918,2606,3,single_score,7
7919,2607,1,single_score,9
7920,2607,26,single_score,10
7921,2607,2,single_score,9
7922,2607,3,single_score,9
7923,2608,1,single_score,10
7924,2608,26,single_score,10
7925,2608,2,single_score,10
7926,2608,3,single_score,10
7927,2609,1,single_score,10
7928,2609,2,single_score,10
7929,2609,3,single_score,10
7930,2610,1,single_score,9
7931,2610,2,single_score,9
7932,2610,3,single_score,9
7933,2611,1,single_score,9
7934,2611,2,single_score,9
7935,2611,27,single_score,9
7936,2611,3,single_score,9
7937,2612,1,single_score,7
7938,2612,5,single_score,6
7939,2612,3,single_score,7
7940,2613,1,single_score,8
7941,2613,5,single_score,8
7942,2613,3,single_score,8
7943,2614,1,single_score,8
7944,2614,5,single_score,8
7945,2614,3,single_score,9
7946,2615,1,single_score,8
7947,2615,2,single_score,7
7948,2615,3,single_score,8
7949,2616,1,single_score,5
7950,2616,2,single_score,5
7951,2616,3,single_score,5
7952,2617,1,single_score,8
7953,2617,2,single_score,8
7954,2617,3,single_score,8
7955,2618,1,single_score,8
7956,2618,2,single_score,9
7957,2618,3,single_score,9
7958,2619,1,single_score,6
7959,2619,2,single_score,6
7960,2619,3,single_score,6
7961,2620,1,single_score,8
7962,2620,2,single_score,8
7963,2620,3,single_score,8
7964,2621,1,single_score,8
7965,2621,2,single_score,7
7966,2621,3,single_score,8
7967,2622,1,single_score,7
7968,2622,2,single_score,8
7969,2622,3,single_score,8
7970,2623,1,single_score,6
7971,2623,2,single_score,6
7972,2623,3,single_score,6
7973,2624,1,single_score,6
7974,2624,2,single_score,6
7975,2624,3,single_score,6
7976,2625,1,single_score,6
7977,2625,2,single_score,5
7978,2625,3,single_score,5
7979,2626,1,single_score,7
7980,2626,13,single_score,8
7981,2626,5,single_score,8
7982,2626,3,single_score,7
7983,2627,1,single_score,9
7984,2627,2,single_score,9
7985,2627,25,single_score,9
7986,2627,3,single_score,9
7987,2628,1,single_score,8
7988,2628,2,single_score,8
7989,2628,25,single_score,9
7990,2628,3,single_score,9
7991,2629,1,single_score,10
7992,2629,2,single_score,10
7993,2629,25,single_score,10
7994,2629,3,single_score,10
7995,2634,1,single_score,8
7996,2634,2,single_score,9
7997,2634,3,single_score,8
7998,2640,1,single_score,7
7999,2640,2,single_score,7
8000,2640,28,single_score,8
8001,2640,3,single_score,7
8002,2641,1,single_score,7
8003,2641,2,single_score,7
8004,2641,27,single_score,9
8005,2641,3,single_score,7
8006,2642,1,single_score,7
8007,2642,2,single_score,6
8008,2642,27,single_score,7
8009,2642,3,single_score,6
8010,2643,1,single_score,8
8011,2643,2,single_score,8
8012,2643,27,single_score,7
8013,2643,3,single_score,8
8014,2644,1,single_score,9
8015,2644,2,single_score,9
8016,2644,27,single_score,10
8017,2644,3,single_score,9
8018,2645,1,single_score,7
8019,2645,29,single_score,8
8020,2645,5,single_score,8
8021,2645,3,single_score,8
8022,2646,1,single_score,7
8023,2646,2,single_score,8
8024,2646,3,single_score,8
8025,2647,1,single_score,7
8026,2647,2,single_score,7
8027,2647,3,single_score,7
8028,2648,1,single_score,8
8029,2648,2,single_score,7
8030,2648,3,single_score,8
8031,2649,1,single_score,8
8032,2649,2,single_score,8
8033,2649,3,single_score,8
8034,2650,1,single_score,9
8035,2650,2,single_score,8
8036,2650,3,single_score,8
8037,2651,1,single_score,9
8038,2651,2,single_score,10
8039,2651,3,single_score,9
8040,2652,1,single_score,8
8041,2652,2,single_score,8
8042,2652,3,single_score,9
8043,2653,1,single_score,9
8044,2653,2,single_score,8
8045,2653,3,single_score,9
8046,2654,1,single_score,7
8047,2654,2,single_score,7
8048,2654,3,single_score,7
8049,2655,1,single_score,9
8050,2655,2,single_score,9
8051,2655,3,single_score,9
8052,2656,1,single_score,8
8053,2656,2,single_score,8
8054,2656,3,single_score,8
8055,2657,1,single_score,5
8056,2657,2,single_score,5
8057,2657,3,single_score,5
8058,2658,1,single_score,8
8059,2658,2,single_score,8
8060,2658,3,single_score,8
8061,2659,1,single_score,5
8062,2659,2,single_score,5
8063,2659,3,single_score,5
8064,2660,1,single_score,7
8065,2660,2,single_score,7
8066,2660,3,single_score,7
8067,2661,1,single_score,7
8068,2661,13,single_score,8
8069,2661,5,single_score,8
8070,2661,3,single_score,7
8071,2662,1,single_score,7
8072,2662,13,single_score,7
8073,2662,5,single_score,7
8074,2662,3,single_score,7
8075,2663,1,single_score,10
8076,2663,13,single_score,9
8077,2663,5,single_score,9
8078,2663,3,single_score,10
8079,2664,1,single_score,9
8080,2664,2,single_score,9
8081,2664,3,single_score,9
8082,2665,1,single_score,8
8083,2665,9,single_score,8
8084,2665,3,single_score,8
8085,2666,1,single_score,10
8086,2666,2,single_score,10
8087,2666,3,single_score,10
8088,2667,1,single_score,10
8089,2667,2,single_score,10
8090,2667,3,single_score,10
8091,2668,1,single_score,7
8092,2668,2,single_score,7
8093,2668,3,single_score,7
8094,2669,1,single_score,10
8095,2669,2,single_score,9
8096,2669,3,single_score,10
8097,2674,1,single_score,9
8098,2674,2,single_score,9
8099,2674,28,single_score,9
8100,2674,3,single_score,9
8101,2675,1,single_score,10
8102,2675,2,single_score,9
8103,2675,28,single_score,9
8104,2675,3,single_score,9
8105,2676,1,single_score,8
8106,2676,2,single_score,8
8107,2676,28,single_score,9
8108,2676,3,single_score,9
8109,2677,1,single_score,7
8110,2677,2,single_score,8
8111,2677,27,single_score,8
8112,2677,3,single_score,8
8113,2678,1,single_score,9
8114,2678,2,single_score,9
8115,2678,27,single_score,9
8116,2678,3,single_score,9
8117,2679,1,single_score,10
8118,2679,2,single_score,9
8119,2679,27,single_score,10
8120,2679,3,single_score,10
8121,2680,1,single_score,10
8122,2680,2,single_score,10
8123,2680,27,single_score,10
8124,2680,3,single_score,10
8125,2681,1,single_score,5
8126,2681,29,single_score,5
8127,2681,5,single_score,5
8128,2681,3,single_score,5
8129,2682,1,single_score,8
8130,2682,29,single_score,9
8131,2682,5,single_score,8
8132,2682,3,single_score,8
8133,2683,1,single_score,9
8134,2683,29,single_score,9
8135,2683,5,single_score,9
8136,2683,3,single_score,9
8137,2684,1,single_score,7
8138,2684,2,single_score,6
8139,2684,3,single_score,7
8140,2685,1,single_score,9
8141,2685,2,single_score,8
8142,2685,3,single_score,8
8143,2686,1,single_score,8
8144,2686,2,single_score,9
8145,2686,3,single_score,8
8146,2687,1,single_score,8
8147,2687,2,single_score,8
8148,2687,3,single_score,8
8149,2688,1,single_score,7
8150,2688,2,single_score,7
8151,2688,3,single_score,7
8152,2689,1,single_score,10
8153,2689,2,single_score,9
8154,2689,3,single_score,10
8155,2690,1,single_score,8
8156,2690,2,single_score,8
8157,2690,3,single_score,8
8158,2691,1,single_score,7
8159,2691,2,single_score,7
8160,2691,3,single_score,7
8161,2692,1,single_score,7
8162,2692,2,single_score,6
8163,2692,3,single_score,6
8164,2693,1,single_score,7
8165,2693,2,single_score,7
8166,2693,3,single_score,7
8167,2694,1,single_score,4
8168,2694,2,single_score,5
8169,2694,3,single_score,3
8170,2695,1,single_score,8
8171,2695,2,single_score,8
8172,2695,3,single_score,7
8173,2696,1,single_score,8
8174,2696,13,single_score,9
8175,2696,5,single_score,9
8176,2696,3,single_score,8
8177,2697,1,single_score,10
8178,2697,13,single_score,10
8179,2697,5,single_score,10
8180,2697,3,single_score,10
8181,2698,1,single_score,8
8182,2698,13,single_score,7
8183,2698,5,single_score,8
8184,2698,3,single_score,8
8185,2699,1,single_score,9
8186,2699,13,single_score,10
8187,2699,5,single_score,9
8188,2699,3,single_score,9
8189,2700,1,single_score,9
8190,2700,13,single_score,9
8191,2700,5,single_score,9
8192,2700,3,single_score,10
8193,2701,1,single_score,9
8194,2701,2,single_score,9
8195,2701,3,single_score,9
8196,2702,1,single_score,9
8197,2702,2,single_score,9
8198,2702,3,single_score,9
8199,2703,1,single_score,10
8200,2703,2,single_score,10
8201,2703,3,single_score,10
8202,2704,1,single_score,8
8203,2704,9,single_score,8
8204,2704,3,single_score,8
8205,2705,1,single_score,7
8206,2705,9,single_score,8
8207,2705,3,single_score,8
8208,2706,1,single_score,10
8209,2706,9,single_score,10
8210,2706,3,single_score,10
8211,2707,1,single_score,10
